id,Decision,Driving_to,Passanger,Weather,Temperature,Time,Coupon,Coupon_validity,Gender,Age,Maritalstatus,Children,Education,Occupation,Income,Bar,Coffeehouse,Carryaway,Restaurantlessthan20,Restaurant20to50,Direction_same,Distance
8266,0,Work,Alone,Snowy,30,7AM,Restaurant(<20),1d,Male,26,Single,1,Some High School,Unemployed,Less than $12500,2,4,3,3,3,0,2
8267,0,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,0,4,3,3,1,0,3
8268,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,36,Single,0,Some college - no degree,Sales & Related,$50000 - $62499,0,0,1,3,1,0,2
8269,0,Work,Alone,Sunny,30,7AM,Bar,1d,Male,26,Unmarried partner,1,Some college - no degree,Transportation & Material Moving,$12500 - $24999,2,3,2,3,1,0,1
8270,1,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,0,2,2,2,2,1,1
8271,1,No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Female,21,Unmarried partner,0,Bachelors degree,Education&Training&Library,$25000 - $37499,2,2,1,2,0,0,2
8272,0,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,0,4,0,3,1,0,2
8273,1,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,31,Single,0,Bachelors degree,Education&Training&Library,$25000 - $37499,1,3,1,3,2,0,1
8274,1,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,0,1,4,2,0,0,1
8275,1,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,3,0,3,2,1,0,1
8276,0,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,0,0,2,2,1,0,1
8277,1,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,31,Single,0,Bachelors degree,Transportation & Material Moving,$25000 - $37499,1,2,3,4,1,0,1
8278,0,Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,1,1,4,3,1,0,1
8279,1,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,21,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$75000 - $87499,4,1,4,3,0,1,1
8280,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,1,0,2,1,1,0,3
8281,1,Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,26,Single,0,Graduate degree (Masters or Doctorate),Management,$25000 - $37499,3,4,4,3,1,0,2
8282,1,Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,50plus,Single,1,Bachelors degree,Office & Administrative Support,$37500 - $49999,1,3,2,2,2,0,3
8283,1,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$50000 - $62499,0,2,2,2,2,0,2
8284,0,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,21,Single,0,Bachelors degree,Business & Financial,$50000 - $62499,1,4,4,4,3,0,1
8285,0,No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1,0,1,1,1,0,1
8286,1,Home,Alone,Snowy,30,10PM,Carry out & Take away,1d,Male,31,Single,0,Associates degree,Unemployed,Less than $12500,1,1,1,2,1,0,3
8287,0,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,2,0,1,1,1,0,2
8288,1,No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,2,1,3,2,1,0,2
8289,1,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,1,1,4,3,1,0,2
8290,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Married partner,1,Bachelors degree,Architecture & Engineering,$37500 - $49999,0,2,2,2,1,1,1
8291,0,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,21,Unmarried partner,0,High School Graduate,Student,$37500 - $49999,0,2,2,3,0,0,1
8292,0,No Urgent Place,Alone,Sunny,80,10AM,Restaurant(<20),2h,Male,21,Single,0,Some college - no degree,Student,Less than $12500,1,1,1,2,2,0,1
8293,0,Home,Kid(s),Sunny,55,10PM,Restaurant(20-50),2h,Female,36,Married partner,1,Some college - no degree,Unemployed,Less than $12500,0,0,3,1,1,0,2
8294,1,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,26,Unmarried partner,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,0,2,2,2,1,0,2
8295,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,36,Single,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,1,0,3,2,1,0,3
8296,1,No Urgent Place,Partner,Rainy,55,10AM,Carry out & Take away,2h,Male,31,Unmarried partner,0,Some college - no degree,Sales & Related,$62500 - $74999,4,2,2,3,1,0,1
8297,0,No Urgent Place,Friend(s),Snowy,30,2PM,Restaurant(<20),1d,Female,below21,Single,0,Bachelors degree,Student,$12500 - $24999,4,2,1,3,4,0,1
8298,0,Work,Alone,Sunny,30,7AM,Bar,1d,Male,26,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,2,4,3,3,2,1,2
8299,0,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Male,below21,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,0,0,2,1,0,0,1
8300,1,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$100000 or More,3,4,3,3,3,0,2
8301,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,0,2,2,0,2,0,2
8302,0,Home,Alone,Sunny,80,6PM,Bar,2h,Female,50plus,Divorced,1,Bachelors degree,Retired,Less than $12500,0,3,4,4,1,1,1
8303,1,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,2,4,3,2,1,1,1
8304,0,Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,26,Married partner,0,Associates degree,Unemployed,$37500 - $49999,1,2,2,2,2,0,1
8305,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,2,0,3,2,1,1,1
8306,1,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$37500 - $49999,0,0,0,1,1,1,1
8307,0,Work,Alone,Sunny,30,7AM,Bar,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,0,2,2,2,2,1,2
8308,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Management,$62500 - $74999,2,2,2,3,1,1,1
8309,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,31,Unmarried partner,0,Some High School,Computer & Mathematical,$12500 - $24999,2,2,3,2,1,0,2
8310,1,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,31,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,0,2,3,3,1,0,2
8311,0,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Male,50plus,Married partner,1,Bachelors degree,Retired,$87500 - $99999,0,0,1,2,1,0,2
8312,1,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,46,Single,1,Some college - no degree,Sales & Related,$37500 - $49999,0,1,2,2,2,0,1
8313,1,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Male,50plus,Married partner,0,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,1,1,1,1,1,1,1
8314,0,No Urgent Place,Partner,Snowy,30,10AM,Restaurant(<20),1d,Female,21,Unmarried partner,0,Some college - no degree,Unemployed,$87500 - $99999,2,4,3,3,1,0,1
8315,0,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,1,2,3,3,1,0,1
8316,1,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,below21,Unmarried partner,0,High School Graduate,Student,Less than $12500,0,3,2,3,1,0,1
8317,1,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,31,Married partner,1,Bachelors degree,Unemployed,$100000 or More,0,3,3,3,1,0,2
8318,1,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,21,Unmarried partner,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,0,0,2,0,0,0,1
8319,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,3,4,4,2,1,0,2
8320,1,No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Female,50plus,Single,1,Associates degree,Retired,Less than $12500,0,0,1,0,0,0,2
8321,1,No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,21,Unmarried partner,0,Some college - no degree,Protective Service,$25000 - $37499,4,3,4,3,1,0,1
8322,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,3,2,2,2,1,0,2
8323,1,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Female,21,Single,0,Bachelors degree,Business & Financial,$50000 - $62499,1,4,4,4,3,1,1
8324,0,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$50000 - $62499,0,1,2,2,0,0,1
8325,0,Home,Partner,Sunny,55,10PM,Bar,1d,Male,21,Unmarried partner,0,Some college - no degree,Student,Less than $12500,1,2,3,3,2,0,3
8326,0,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,46,Married partner,1,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,1,2,2,1,2,0,3
8327,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,26,Single,0,Associates degree,Office & Administrative Support,$37500 - $49999,3,1,2,3,2,0,2
8328,1,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,0,0,1,1,1,0,2
8329,0,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$12500 - $24999,0,0,3,3,1,1,1
8330,1,Work,Alone,Sunny,55,7AM,Bar,1d,Male,36,Married partner,1,Some college - no degree,Management,$75000 - $87499,2,2,2,3,1,0,3
8331,0,No Urgent Place,Friend(s),Rainy,55,6PM,Restaurant(<20),2h,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Unemployed,$12500 - $24999,0,3,2,2,0,0,1
8332,0,Work,Alone,Snowy,30,7AM,Bar,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,1,2,3,2,0,0,3
8333,1,No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,3,0,4,3,0,0,2
8334,1,No Urgent Place,Friend(s),Snowy,30,2PM,Restaurant(<20),1d,Female,21,Unmarried partner,0,Bachelors degree,Unemployed,$25000 - $37499,0,0,2,2,1,0,1
8335,0,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,50plus,Unmarried partner,1,Associates degree,Retired,$50000 - $62499,0,3,3,2,1,0,1
8336,0,Work,Alone,Sunny,30,7AM,Bar,1d,Male,26,Married partner,1,Bachelors degree,Management,$50000 - $62499,0,1,1,2,1,0,1
8337,0,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Widowed,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,0,0,2,3,1,1,1
8338,1,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Unemployed,$62500 - $74999,3,0,3,2,1,0,1
8339,1,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,0,2,2,2,2,0,3
8340,1,No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,36,Married partner,1,Bachelors degree,Computer & Mathematical,$50000 - $62499,2,0,2,3,0,0,2
8341,1,No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,1d,Female,41,Unmarried partner,1,Some college - no degree,Unemployed,Less than $12500,0,2,2,3,1,0,2
8342,1,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,50plus,Married partner,1,Associates degree,Retired,$37500 - $49999,0,0,3,3,0,0,3
8343,0,No Urgent Place,Partner,Sunny,30,10AM,Restaurant(20-50),1d,Female,21,Unmarried partner,0,Bachelors degree,Unemployed,$37500 - $49999,0,3,2,2,1,0,1
8344,1,Home,Alone,Snowy,30,10PM,Carry out & Take away,1d,Male,41,Divorced,1,High School Graduate,Sales & Related,$12500 - $24999,0,1,1,2,3,0,3
8345,1,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Male,46,Married partner,1,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,1,2,2,1,2,0,2
8346,0,Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,21,Married partner,0,Some college - no degree,Student,Less than $12500,1,4,3,2,2,0,2
8347,1,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,26,Unmarried partner,1,Some college - no degree,Computer & Mathematical,$50000 - $62499,3,4,2,2,2,1,1
8348,0,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,31,Unmarried partner,1,Bachelors degree,Management,$25000 - $37499,3,1,2,3,2,0,2
8349,0,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1,1,3,3,1,0,3
8350,0,Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,1,3,4,2,1,0,2
8351,1,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,1,3,4,2,1,0,1
8352,0,No Urgent Place,Friend(s),Rainy,55,10AM,Carry out & Take away,2h,Male,21,Single,0,Some college - no degree,Unemployed,$75000 - $87499,2,3,1,1,0,0,2
8353,1,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,31,Single,1,Associates degree,Installation Maintenance & Repair,$37500 - $49999,2,3,2,2,1,0,1
8354,0,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,50plus,Single,1,Some college - no degree,Unemployed,Less than $12500,0,2,1,2,1,1,2
8355,1,Home,Alone,Sunny,55,6PM,Bar,1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,1,1,3,3,1,1,1
8356,0,Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Female,21,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$75000 - $87499,4,1,4,3,0,1,2
8357,1,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,26,Single,0,Associates degree,Office & Administrative Support,$37500 - $49999,3,1,2,3,2,0,1
8358,0,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,1,2,3,2,1,0,1
8359,0,Home,Alone,Sunny,55,6PM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,3,2,2,2,1,1,2
8360,1,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Single,1,High School Graduate,Unemployed,Less than $12500,1,1,3,2,0,0,2
8361,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,41,Married partner,0,Graduate degree (Masters or Doctorate),Management,$100000 or More,1,3,4,4,2,0,2
8362,1,No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,0,2,2,2,2,0,1
8363,0,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,1,0,4,2,1,0,1
8364,1,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,below21,Single,0,Bachelors degree,Student,$12500 - $24999,4,2,1,3,4,0,1
8365,0,No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,0,2,2,2,2,0,2
8366,0,No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Male,31,Unmarried partner,0,Bachelors degree,Sales & Related,$12500 - $24999,0,1,2,2,0,0,1
8367,1,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,50plus,Married partner,1,Associates degree,Legal,$100000 or More,1,0,4,3,2,0,2
8368,1,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,21,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,1,3,3,3,3,0,1
8369,1,No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Female,21,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1,3,2,,1,0,1
8370,1,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,26,Single,0,Associates degree,Office & Administrative Support,$37500 - $49999,3,1,2,3,2,0,2
8371,1,Work,Alone,Snowy,30,7AM,Restaurant(<20),1d,Male,46,Single,0,Some college - no degree,Sales & Related,Less than $12500,2,2,3,3,3,0,2
8372,1,No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Married partner,0,Some college - no degree,Unemployed,$37500 - $49999,1,1,2,2,2,0,1
8373,0,Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,26,Unmarried partner,0,Bachelors degree,Management,$25000 - $37499,2,0,3,0,2,0,2
8374,1,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,31,Single,1,Bachelors degree,Production Occupations,$37500 - $49999,1,1,3,,1,0,1
8375,1,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,26,Single,0,Bachelors degree,Education&Training&Library,$25000 - $37499,0,2,1,2,1,0,2
8376,0,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,50plus,Divorced,1,Graduate degree (Masters or Doctorate),Sales & Related,$37500 - $49999,1,2,3,2,1,0,2
8377,1,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,1,2,2,2,2,0,2
8378,1,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,1,0,4,2,1,0,2
8379,1,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,1,1,2,2,1,0,2
8380,0,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,41,Single,0,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,0,0,2,2,0,0,3
8381,1,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,36,Married partner,1,Associates degree,Computer & Mathematical,$100000 or More,0,1,3,2,1,1,1
8382,1,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,4,4,4,4,4,0,1
8383,1,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,36,Single,0,Some college - no degree,Business & Financial,$37500 - $49999,0,1,4,4,0,0,2
8384,0,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,46,Divorced,1,Bachelors degree,Office & Administrative Support,$25000 - $37499,0,2,2,2,2,1,2
8385,1,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Office & Administrative Support,$37500 - $49999,2,2,3,2,1,1,2
8386,1,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,3,0,3,2,1,0,2
8387,1,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,1,3,2,3,2,0,3
8388,1,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,0,2,3,3,0,0,2
8389,1,Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,1,1,4,3,1,1,1
8390,1,Work,Alone,Rainy,55,7AM,Bar,1d,Male,26,Single,0,Bachelors degree,Community & Social Services,$25000 - $37499,3,3,2,3,2,0,3
8391,1,Work,Alone,Sunny,55,7AM,Bar,1d,Female,36,Married partner,1,Bachelors degree,Education&Training&Library,$50000 - $62499,,2,3,2,2,0,3
8392,0,Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,46,Unmarried partner,0,Graduate degree (Masters or Doctorate),Unemployed,$100000 or More,0,1,1,2,1,0,3
8393,0,No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,0,0,3,3,1,0,1
8394,0,Home,Alone,Rainy,55,6PM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,0,3,2,3,2,0,3
8395,0,Work,Alone,Sunny,30,7AM,Bar,1d,Female,26,Married partner,0,Some college - no degree,Office & Administrative Support,$75000 - $87499,0,0,2,3,1,1,2
8396,0,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,0,1,3,2,2,1,2
8397,0,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Married partner,0,High School Graduate,Arts Design Entertainment Sports & Media,$75000 - $87499,4,0,2,1,1,0,2
8398,0,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,0,2,2,2,1,0,3
8399,1,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,36,Divorced,1,Bachelors degree,Sales & Related,$12500 - $24999,0,1,2,1,0,1,2
8400,1,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,26,Single,0,Some college - no degree,Office & Administrative Support,$37500 - $49999,3,3,3,3,1,0,2
8401,0,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,2,0,3,2,1,0,2
8402,1,Home,Alone,Sunny,55,6PM,Restaurant(<20),1d,Male,21,Single,0,High School Graduate,Unemployed,Less than $12500,3,4,1,2,0,0,2
